Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKPRN,Institution,MainPanel,uoaId,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,OutputTypeId,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsForeignLanguageOutput,IsInterdisciplinary,ProposeDoubleWeighting,ResearchGroup,CitationsApplicable,CitedByCount,CrossReferToUoa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution code (UKPRN),Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Output type,Title,Place,Publisher,Volume title,Volume,Issue,First page,Article number,ISBN,ISSN,DOI,Patent number,Year,URL,Number of additional authors,Non-english,Interdisciplinary,Proposed double-weighted,Research group,Citations applicable,Citation count,Cross- referral requested
10006842,University of Liverpool,B,9,Physics, ,,,D,Determination of the strange quark density of the proton from ATLAS measurements of the W?>l? and Z?>ll cross sections,,,Physical Review Letters,109,1,012001,,,1079-7114,10.1103/PhysRevLett.109.012001,,2012,,3033,,,,,Yes,15,
10006842,University of Liverpool,B,9,Physics, ,,,D,Determination of the structure of adenine monolayers adsorbed at Au(110)/electrolyte interfaces using reflection anisotropy spectroscopy.,,,Journal of Chemical Physics,130,4,44702,,,00219606,10.1063/1.3062840,,2009,,7,,,,,Yes,17,
10006842,University of Liverpool,B,9,Physics, ,,,D,Development of n-on-p silicon sensors for very high radiation environments,,,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",636,1,S24,,,0168-9002,10.1016/j.nima.2010.04.080,,2011,,73,,,,,Yes,16,
10006842,University of Liverpool,B,9,Physics, ,,,D,Discovery of W-157 and Os-161,,,Physics Letters B,690,1,15,,,0370-2693,10.1016/j.physletb.2010.04.056,,2010,,42,,,,,Yes,7,
10006842,University of Liverpool,B,9,Physics, ,,,D,Early onset of ground state deformation in the neutron-deficient polonium isotopes,,,Physical Review Letters,106,5,052503 1,,,1079-7114,10.1103/PhysRevLett.106.052503,,2011,,30,,,,,Yes,20,
10006842,University of Liverpool,B,9,Physics, ,,,D,Electron performance measurements with the ATLAS detector using the 2010 LHC proton-proton collision data,,,European Physical Journal C,72,3,1909,,,1434-6052,10.1140/epjc/s10052-012-1909-1,,2012,http://arxiv.org/abs/1110.3174,3028,,,,,Yes,12,
10006842,University of Liverpool,B,9,Physics, ,,,D,Evidence for a Mass Dependent Forward-Backward Asymmetry in Top Quark Pair Production,,,Physical Review D,83,11,112003,,,1550-2368,10.1103/PhysRevD.83.112003,,2011,,516,,,,,Yes,182,
10006842,University of Liverpool,B,9,Physics, ,,,D,Evidence for the observation of surface states at the Cu(110)/electrolyte interface,,,Europhysics Letters,92,5,57005,,,1286-4854,10.1209/0295-5075/92/57005,,2010,,5,,,,,Yes,1,
10006842,University of Liverpool,B,9,Physics, ,,,D,Evidence for the spin-0 nature of the Higgs boson using ATLAS data,,,Physics Letters B,726,1-3,120,,,03702693,10.1016/j.physletb.2013.08.026,,2013,,2922,,,,,Yes,2,
10006842,University of Liverpool,B,9,Physics, ,,,D,Evidence for X(3872)??(2S)? in B±?X(3872)K± Decays and a Study of B?cc? ?K,,,Physical Review Letters,102,13,132001,,,1079-7114,10.1103/PhysRevLett.102.132001,,2009,,521,,,,,Yes,66,
10006842,University of Liverpool,B,9,Physics, ,,,D,Evidence of electron neutrino appearance in a muon neutrino beam,,,Physical Review D,88,3,,032002,,1550-2368,10.1103/PhysRevD.88.032002,,2013,,357,,,,,Yes,1,
10006842,University of Liverpool,B,9,Physics, ,,,D,Evolution of collectivity in 180Hg and 182Hg,,,Physical Review C,80,1,014324,,,1089-490X,10.1103/PhysRevC.80.014324,,2009,,30,,,,,Yes,11,
10006842,University of Liverpool,B,9,Physics, ,,,D,First evidence for the decay Bs -> mu+ mu-,,,Physical Review Letters,110,2,021801,,,1079-7114,10.1103/PhysRevLett.110.021801,,2013,,619,,,,,Yes,70,
10006842,University of Liverpool,B,9,Physics, ,,,D,First Measurement of the t(t) over bar Differential Cross Section d sigma/dM(t(t) over bar) in p(p) over bar Collisions at root s=1.96 TeV,,,Physical Review Letters,102,22,222003,,,0031-9007,10.1103/PhysRevLett.102.222003,,2009,,599,,,,,Yes,76,
10006842,University of Liverpool,B,9,Physics, ,,,D,First Muon-Neutrino Disappearance Study with an Off-Axis Beam,,,Physical Review D,85,3,031103,,,1550-2368,10.1103/PhysRevD.85.031103,,2012,,441,,,,,Yes,38,
10006842,University of Liverpool,B,9,Physics, ,,,D,gamma-Ray Spectroscopy at the Limits: First Observation of Rotational Bands in Lr-255,,,Physical Review Letters,102,21,212501,,,0031-9007,10.1103/PhysRevLett.102.212501,,2009,,49,,,,,Yes,12,
10006842,University of Liverpool,B,9,Physics, ,,,D,gamma-soft shapes and quasiparticle excitations in (161)(73)Ta(88),,,Physical Review C,83,1,014313,,,0556-2813,10.1103/PhysRevC.83.014313,,2011,,26,,,,,Yes,6,
10006842,University of Liverpool,B,9,Physics, ,,,D,Giant reduction of InN surface electron accumulation: Compensation of surface donors by Mg dopants,,,Physical Review Letters,109,24,247605,,,1079-7114,10.1103/PhysRevLett.109.247605,,2012,,6,,,,,Yes,5,
10006842,University of Liverpool,B,9,Physics, ,,,D,Growth of Bi thin films on quasicrystal surfaces,,,Physical Review B,78,15,155416,,,1550-235X,10.1103/PhysRevB.78.155416,,2008,,6,,,,,Yes,13,
10006842,University of Liverpool,B,9,Physics, ,,,D,High-Speed in situ Surface X-ray Diffraction Studies of the Electrochemical Dissolution of Au(001),,,Journal of the American Chemical Society,133,,3772,,,1520-5126,10.1021/ja1115748,,2011,,5,,,,,Yes,3,
10006842,University of Liverpool,B,9,Physics, ,,,D,Improved Measurement of B+->rho(+)rho(0) and Determination of the Quark-Mixing Phase Angle alpha,,,Physical Review Letters,102,14,141802,,,0031-9007,10.1103/PhysRevLett.102.141802,,2009,,486,,,,,Yes,12,
10006842,University of Liverpool,B,9,Physics, ,,,D,Improved squark and gluino mass limits from searches for supersymmetry at hadron colliders,,,Physical Review D,85,7,075014,,,1550-2368,10.1103/PhysRevD.85.075014,,2012,http://link.aps.org/doi/10.1103/PhysRevD.85.075014,7,,,,,Yes,0,
10006842,University of Liverpool,B,9,Physics, ,,,D,"In Situ Spectroelectrochemistry at Free-Standing Liquid-Liquid Interfaces: UV-vis Spectroscopy, Microfocus X-ray Absorption Spectroscopy and Fluorescence Imaging",,,Journal of Physical Chemistry C,117,,5765,,,1932-7455,10.1021/jp312060f,,2013,,3,,,,,Yes,0,
10006842,University of Liverpool,B,9,Physics, ,,,D,Inclusive W and Z production in the forward region at ?s=7TeV,,,Journal of High Energy Physics,2012,6,,58,,1029-8479,10.1007/JHEP06(2012)058,,2012,,607,,,,,Yes,8,
10006842,University of Liverpool,B,9,Physics, ,,,D,Indication of Electron Neutrino Appearance from an Accelerator-produced Off-axis Muon Neutrino Beam,,,Physical Review Letters,107,4,041801,,,1079-7114,10.1103/PhysRevLett.107.041801,,2011,,410,,,,,Yes,528,
10006842,University of Liverpool,B,9,Physics, ,,,D,Influence of higher order modes on the beam stability in the high power superconducting proton linac,,,Physical Review Special Topics - Accelerators and Beams,14,5,051001,,,1098-4402,10.1103/PhysRevSTAB.14.051001,,2011,,3,,,,,Yes,3,
10006842,University of Liverpool,B,9,Physics, ,,,D,Interaction position resolution simulations and in-beam measurements of the AGATA HPGe detectors,,,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",638,1,96,,,0168-9002,10.1016/j.nima.2011.02.089,,2011,,56,,,,,Yes,10,
10006842,University of Liverpool,B,9,Physics, ,,,D,Inverse Compton backscattering source driven by the multi-TW laser installed at Daresbury,,,Lasers and Particle Beams,26,04,649,,,1469-803X,10.1017/S0263034608000700,,2008,,22,,,,,Yes,20,
10006842,University of Liverpool,B,9,Physics, ,,,D,Isospin Character of the Pygmy Dipole Resonance in (124)Sn,,,Physical Review Letters,105,21,212503,,,0031-9007,10.1103/PhysRevLett.105.212503,,2010,,17,,,,,Yes,31,
10006842,University of Liverpool,B,9,Physics, ,,,D,Laser Spectroscopy of Niobium Fission Fragments: First Use of Optical Pumping in an Ion Beam Cooler Buncher,,,Physical Review Letters,102,22,,222501,,1079-7114,10.1103/PhysRevLett.102.222501,,2009,http://link.aps.org/doi/10.1103/PhysRevLett.102.222501,15,,,,,Yes,19,
10006842,University of Liverpool,B,9,Physics, ,,,D,Local Methylthiolate Adsorption Geometry on Au(111) from Photoemission Core-Level Shifts,,,Physical Review Letters,102,12,126101,,,0031-9007,10.1103/PhysRevLett.102.126101,,2009,http://link.aps.org/doi/10.1103/PhysRevLett.102.126101,4,,,,,Yes,39,
10006842,University of Liverpool,B,9,Physics, ,,,D,Longitudinal density monitor for the LHC,,,Physical Review Special Topics - Accelerators and Beams,15,3,032803,,,1098-4402,10.1103/PhysRevSTAB.15.032803,,2012,,9,,,,,Yes,2,
10006842,University of Liverpool,B,9,Physics, ,,,D,Low Energy Threshold Analysis of the Phase I and Phase II Data Sets of the Sudbury Neutrino Observatory.,,,Physical Review C,81,5,055504,,,1089-490X,10.1103/PhysRevC.81.055504,,2010,,122,,,,,Yes,120,
10006842,University of Liverpool,B,9,Physics, ,,,D,Low-emittance tuning of storage rings using normal mode beam position monitor calibration,,,Physical Review Special Topics - Accelerators and Beams,14,7,072804,,,1098-4402,10.1103/PhysRevSTAB.14.072804,,2011,http://prst-ab.aps.org/pdf/PRSTAB/v14/i7/e072804,3,,,,,Yes,1,
10006842,University of Liverpool,B,9,Physics, ,,,D,Low-lying excited states in the neutron-deficient isotopes 163Os and 165Os,,,Physical Review C,87,5,054309,,,1089-490X,10.1103/PhysRevC.87.054309,,2013,,31,,,,,Yes,0,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of b-hadron masses,,,Physics Letters B,708,3-5,241,,,0370-2693,10.1016/j.physletb.2012.01.058,,2012,,584,,,,,Yes,26,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of cross sections for b jet production in events with a Z boson in pp? collisions at ?s=1.96??TeV,,,Physical Review D,79,5,052008,,,1550-2368,10.1103/PhysRevD.79.052008,,2009,,599,,,,,Yes,16,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of D0-D? 0 mixing using the ratio of lifetimes for the decays D0?K-?+ and K+K-,,,Physical Review D,80,7,071103,,,1550-2368,10.1103/PhysRevD.80.071103,,2009,,493,,,,,Yes,15,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of high-Q**2 neutral current deep inelastic e- p scattering cross sections with a longitudinally polarised electron beam at HERA,,,European Physical Journal C,62,4,625,,,1434-6052,10.1140/epjc/s10052-009-1055-6,,2009,,323,,,,,Yes,24,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of J/psi production in pp collisions at root s=7 TeV,,,European Physical Journal C,71,5,,1645,,1434-6044,10.1140/epjc/s10052-011-1645-y,,2011,,544,,,,,Yes,94,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of Neutrino Oscillation Parameters from Muon Neutrino Disappearance with an Off-Axis Beam,,,Physical Review Letters,111,21,,211803,,1079-7114,10.1103/PhysRevLett.111.211803,,2013,,342,,,,,Yes,,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of the Charm and Beauty Structure Functions using the H1 Vertex Detector at HERA,,,European Physical Journal C,65,1-2,89,,,1434-6052,10.1140/epjc/s10052-009-1190-0,,2010,,246,,,,,Yes,5,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of the Cosmic Ray and Neutrino-Induced Muon Flux at the Sudbury Neutrino Observatory,,,Phys. Rev. D.,80,1,,012001,,1550-2368,10.1103/PhysRevD.80.012001,,2009,,136,,,,,Yes,12,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of the inclusive e ± p scattering cross section at high inelasticity y and of the structure function F L,,,The European Physical Journal C,71,3,,1759,,1434-6052,10.1140/epjc/s10052-011-1579-4,,2011,,217,,,,,Yes,9,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of the inclusive W+- and Z/gamma cross sections in the electron and muon decay channels in pp collisions at sqrt(s) = 7 TeV with the ATLAS detector,,,Physical Review D,85,7,072004,,,1550-2368,10.1103/PhysRevD.85.072004,,2012,,3024,,,,,Yes,22,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of the Longitudinal Proton Structure Function at HERA,,,Physics Letters B,682,1,8,,,0370-2693,10.1016/j.physletb.2009.10.050,,2009,,312,,,,,Yes,32,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of the Transverse Momentum Distribution of W Bosons in pp Collisions at sqrt(s) = 7 TeV with the ATLAS Detector,,,Physical Review D,85,1,012005,,,1550-2368,10.1103/PhysRevD.85.012005,,2012,,3023,,,,,Yes,8,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of the transverse momentum distribution of Z/gamma* bosons in proton-proton collisions at sqrt(s)=7 TeV with the ATLAS detector,,,Physics Letters B,705,5,415,,,0370-2693,10.1016/j.physletb.2011.10.018,,2011,,3029,,,,,Yes,24,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of the W charge asymmetry in the W???W??? decay mode in pp collisions at View the MathML sources=7 TeV with the ATLAS detector,,,Physics Letters B,701,1,31,,,0370-2693,10.1016/j.physletb.2011.05.024,,2011,,3043,,,,,Yes,15,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of the ??*??0 transition form factor,,,Physical Review D,80,5,052002,,,1550-2368,10.1103/PhysRevD.80.052002,,2009,,492,,,,,Yes,81,
10006842,University of Liverpool,B,9,Physics, ,,,D,Measurement of ?(pp?bb?X) at s?=7 TeV in the forward region.,,,Physics Letters B,694,3,209,,,0370-2693,10.1016/j.physletb.2010.10.010,,2010,,629,,,,,Yes,95,
10006842,University of Liverpool,B,9,Physics, ,,,D,"Migration of Nuclear Shell Gaps Studied in the d(Ne-24, p gamma)Ne-25 Reaction",,,Physical Review Letters,104,19,192501,,,0031-9007,10.1103/PhysRevLett.104.192501,,2010,,28,,,,,Yes,8,
10006842,University of Liverpool,B,9,Physics, ,,,D,Near-Field Optical microscopy with an Infra-red free electron laser applied to cancer diagnosis,,,Applied Physics Letters,102,5,053701,,,0003-6951,10.1063/1.4790436,,2013,,17,,,,,Yes,0,
10006842,University of Liverpool,B,9,Physics, ,,,D,New Type of Asymmetric Fission in Proton-Rich Nuclei,,,Physical Review Letters,105,25,252502 1,,,1079-7114,10.1103/PhysRevLett.105.252502,,2010,,31,,,,,Yes,22,
10006842,University of Liverpool,B,9,Physics, ,,,D,Nonlinear and long-term beam dynamics in low energy storage rings,,,Physical Review Special Topics - Accelerators and Beams,16,6,060101,,,1098-4402,10.1103/PhysRevSTAB.16.060101,,2013,,2,,,,,Yes,0,
10006842,University of Liverpool,B,9,Physics, ,,,D,Nuclear charge radii of molybdenum fission fragments,,,Physics Letters B,674,1,23,,,0370-2693,10.1016/j.physletb.2009.02.050,,2009,,15,,,,,Yes,26,
10006842,University of Liverpool,B,9,Physics, ,,,D,Nuclear Spins and Magnetic Moments of 71;73;75Cu: Inversion of pi2p3/2 and nu1f5/2 Levels in 75Cu,,,Physical Review Letters,103,14,,142501,,1079-7114,10.1103/PhysRevLett.103.142501,,2009,http://link.aps.org/doi/10.1103/PhysRevLett.103.142501,33,,,,,Yes,41,
10006842,University of Liverpool,B,9,Physics, ,,,D,Nuclear Spins and Moments of Ga Isotopes Reveal Sudden Structural Changes between N=40 and N=50,,,Physical Review Letters,104,25,,252502,,1079-7114,10.1103/PhysRevLett.104.252502,,2010,http://prl.aps.org/abstract/PRL/v104/i25/e252502,23,,,,,Yes,42,
10006842,University of Liverpool,B,9,Physics, ,,,D,Nucleation and growth of a quasicrystalline monolayer: Bi adsorption on the fivefold surface of i-Al70Pd21Mn9,,,Physical Review B,78,7,,075407,,1550-235X,10.1103/PhysRevB.78.075407,,2008,,5,,,,,Yes,18,
10006842,University of Liverpool,B,9,Physics, ,,,D,Observation of a new particle in the search for the Standard Model Higgs boson with the ATLAS detector at the LHC,,,Physics Letters B,716,1,1,,,0370-2693,10.1016/j.physletb.2012.08.020,,2012,,2931,,,,,Yes,695,
10006842,University of Liverpool,B,9,Physics, ,,,D,Observation of Gamma?Ray Emission from the Galaxy M87 above 250 GeV with VERITAS1,,,The Astrophysical Journal,679,1,397,,,1538-4357,10.1086/587458,,2008,,77,,,,,Yes,43,
10006842,University of Liverpool,B,9,Physics, ,,,D,Optimisation of a dual head semiconductor Compton camera using Geant4,,,"Nuclear Instruments & Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",604,1-2,351,,,0168-9002,10.1016/j.nima.2009.01.061,,2009,,11,,,,,Yes,15,
10006842,University of Liverpool,B,9,Physics, ,,,D,Orbital Dependent Nucleonic Pairing in the Lightest Known Isotopes of Tin,,,Physical Review Letters,105,16,162502,,,0031-9007,10.1103/PhysRevLett.105.162502,,2010,,15,,,,,Yes,31,
10006842,University of Liverpool,B,9,Physics, ,,,D,Probing the Halide-Metal Interaction by Monolayer Metal Deposition at the Electrochemical Interface,,,Journal of Physical Chemistry C,116,10,6283,,,1932-7455,10.1021/jp211800d,,2012,,4,,,,,Yes,2,
10006842,University of Liverpool,B,9,Physics, ,,,D,Production and Decay of Element 114: High Cross Sections and the New Nucleus (277)Hs,,,Physical Review Letters,104,25,,252701,,0031-9007,10.1103/PhysRevLett.104.252701,,2010,,44,,,,,Yes,55,
10006842,University of Liverpool,B,9,Physics, ,,,D,"Radiative regime of linear colliders, high repetition rate free electron lasers and associated accelerator structures",,,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",657,1,168,,,01689002,10.1016/j.nima.2011.05.072,,2011,,1,,,,,Yes,0,
10006842,University of Liverpool,B,9,Physics, ,,,D,Radio Imaging of the Very-High-Energy ?-Ray Emission Region in the Central Engine of a Radio Galaxy,,,Science,325,5939,444,,,1095-9203,10.1126/science.1175406,,2009,,387,,,,,Yes,86,
10006842,University of Liverpool,B,9,Physics, ,,,D,Reconstruction of Cu(100) Electrode Surfaces during Hydrogen Evolution,,,Journal of the American Chemical Society,131,,10362,,,1520-5126,10.1021/ja904033t,,2009,,4,,,,,Yes,9,
10006842,University of Liverpool,B,9,Physics, ,,,D,Resonant quantum transitions in trapped antihydrogen atoms,,,Nature,483,,439,,,0028-0836,10.1038/nature10942,,2012,,42,,,,,Yes,21,
10006842,University of Liverpool,B,9,Physics, ,,,D,Reversible electron-transfer reactions within a nanoscale metal oxide cage mediated by metallic substrates,,,Nature Nanotechnology,3,4,229,,,1748-3387,10.1038/nnano.2008.66,,2008,http://www.nature.com/nnano/journal/v3/n4/abs/nnano.2008.66.html,9,,,,,Yes,41,
10006842,University of Liverpool,B,9,Physics, ,,,D,Search for a heavy gauge boson decaying to a charged lepton and a neutrino in 1 fb-1 of pp collisions at sqrt(s) = 7 TeV using the ATLAS detector.,,,Physics Letters B,705,1-2,28,,,0370-2693,10.1016/j.physletb.2011.09.093,,2011,,3023,,,,,Yes,29,
10006842,University of Liverpool,B,9,Physics, ,,,D,Search for a Standard Model Higgs Boson in the H?ZZ??+?-??? Decay Channel with the ATLAS Detector,,,Physical Review Letters,107,22,221802,,,0031-9007,10.1103/PhysRevLett.107.221802,,2011,,3024,,,,,Yes,18,
10006842,University of Liverpool,B,9,Physics, ,,,D,Search for CP violation in Bs0??+Ds-X decays in pp? collisions at ?s=1.96??TeV,,,Physics Review D,82,1,012003,,,1550-2368,10.1103/PhysRevD.82.012003,,2010,,499,,,,,Yes,25,
10006842,University of Liverpool,B,9,Physics, ,,,D,Search for Dimuon Decays of a Light Scalar Boson in Radiative Transitions ???A0,,,Physical Review Letters,103,8,081803,,,1079-7114,10.1103/PhysRevLett.103.081803,,2009,,493,,,,,Yes,50,
10006842,University of Liverpool,B,9,Physics, ,,,D,Search for Higgs bosons produced in association with b quarks,,,Physical Review D,85,3,032005,,,1550-2368,10.1103/PhysRevD.85.032005,,2012,,511,,,,,Yes,12,
10006842,University of Liverpool,B,9,Physics, ,,,D,Search for magnetic monopoles in sqrt(s) = 7 TeV pp collisions with the ATLAS detector,,,Physical Review Letters,109,26,261803,,,1079-7114,10.1103/PhysRevLett.109.261803,,2012,,2875,,,,,Yes,2,
10006842,University of Liverpool,B,9,Physics, ,,,D,Search for Massive Long-lived Highly Ionising Particles with the ATLAS Detector at the LHC,,,Physics Letters B,698,5,353,,,0370-2693,10.1016/j.physletb.2011.03.033,,2011,,3039,,,,,Yes,18,
10006842,University of Liverpool,B,9,Physics, ,,,D,Search for neutral Higgs bosons decaying into four taus at LEP2,,,Journal of High Energy Physics,2010,5,,49,,1126-6708,10.1007/jhep05(2010)049,,2010,,279,,,,,Yes,24,
10006842,University of Liverpool,B,9,Physics, ,,,D,Search for scalar bottom quark pair production with the ATLAS detector in pp Collisions at sqrt{s} = 7 TeV,,,Physical Review Letters,108,18,181802,,,1079-7114,10.1103/PhysRevLett.108.181802,,2012,http://link.aps.org/doi/10.1103/PhysRevLett.108.181802,3030,,,,,Yes,32,
10006842,University of Liverpool,B,9,Physics, ,,,D,Search for supersymmetry in pp collisions at sqrt(s) = 7 TeV in final states with missing transverse momentum and b-jets with the ATLAS detector,,,Physical Review D,85,11,112006,,,1550-2368,10.1103/PhysRevD.85.112006,,2012,http://prd.aps.org/abstract/PRD/v85/i11/e112006,3048,,,,,Yes,23,
10006842,University of Liverpool,B,9,Physics, ,,,D,Search for supersymmetry in pp collisions at sqrt{s} = 7TeV in final states with missing transverse momentum and b-jets,,,Physics Letters B,701,4,398,,,0370-2693,10.1016/j.physletb.2011.06.015,,2011,http://www.sciencedirect.com/science/article/pii/S0370269311006368,3044,,,,,Yes,58,
10006842,University of Liverpool,B,9,Physics, ,,,D,Search for Supersymmetry with Gauge-Mediated Breaking in Diphoton Events with Missing Transverse Energy at CDF II,,,Physical Review Letters,104,1,011801,,,0031-9007,10.1103/PhysRevLett.104.011801,,2010,,583,,,,,Yes,19,
10006842,University of Liverpool,B,9,Physics, ,,,D,Search for the Standard Model Higgs boson in the decay channel H -> ZZ((*)) -> 4l with 4.8 fb(-1) of pp collision data at root s=7 TeV with ATLAS,,,Physics Letters B,710,3,383,,,0370-2693,10.1016/j.physletb.2012.03.005,,2012,,3064,,,,,Yes,75,
10006842,University of Liverpool,B,9,Physics, ,,,D,Segregation and stability at Pt3Ni(111) surfaces and Pt75Ni25 nanoparticles,,,Electrochimica Acta,53,21,6076,,,00134686,10.1016/j.electacta.2007.11.063,,2008,,5,,,,,Yes,20,
10006842,University of Liverpool,B,9,Physics, ,,,D,Selective excitation of individual plasmonic hotspots at the tips of single gold nanostars,,,Nano Letters,11,2,402,,,1530-6992,10.1021/nl103007m,,2011,,6,,,,,Yes,35,
10006842,University of Liverpool,B,9,Physics, ,,,D,"Self-assembly, structure and electronic properties of a quasiperiodic Pb monolayer",,,Physical Review B,77,7,073409,,,1550-235X,10.1103/PhysRevB.77.073409,,2008,,5,,,,,Yes,20,
10006842,University of Liverpool,B,9,Physics, ,,,D,Shallow donor state of hydrogen in In?O? and SnO?: Implications for conductivity in transparent conducting oxides,,,Physical Review B,80,8,,081201,,1550-235X,10.1103/PhysRevB.80.081201,,2009,,12,,,,,Yes,37,
10006842,University of Liverpool,B,9,Physics, ,,,D,Signatures of the Z = 82 shell closure in alpha-decay process,,,Physical Review Letters,110,24,242502,,,1079-7114,10.1103/PhysRevLett.110.242502,,2013,,22,,,,,Yes,1,
10006842,University of Liverpool,B,9,Physics, ,,,D,Single gold nanostars enhance Raman scattering,,,Applied Physics Letters,94,15,153113,,,00036951,10.1063/1.3119642,,2009,,4,,,,,Yes,59,
10006842,University of Liverpool,B,9,Physics, ,,,D,Single-Molecule Solvation-Shell Sensing,,,Physical Review Letters,102,8,086801,,,1079-7114,10.1103/PhysRevLett.102.086801,,2009,,10,,,,,Yes,13,
10006842,University of Liverpool,B,9,Physics, ,,,D,Size-selected sub-nanometer cluster catalysts on semiconductor nanocrystal films for atomic scale insight into photocatalysis,,,Nano Letters,12,11,5903,,,1530-6992,10.1021/nl3033069,,2012,,11,,,,,Yes,2,
10006842,University of Liverpool,B,9,Physics, ,,,D,Spectroscopy of Element 115 Decay Chains,,,Physical Review Letters,111,11,,112502,,1079-7114,10.1103/PhysRevLett.111.112502,,2013,,50,,,,,Yes,1,
10006842,University of Liverpool,B,9,Physics, ,,,D,Strong Constraints on the Rare Decays Bs0??+?- and B0??+?-,,,Physical Review Letters,108,23,231801,,,1079-7114,10.1103/PhysRevLett.108.231801,,2012,,609,,,,,Yes,103,
10006842,University of Liverpool,B,9,Physics, ,,,D,Structure of rotational bands in 253No,,,European Physical Journal A,42,3,333,,,1434-601X,10.1140/epja/i2009-10855-9,,2009,,59,,,,,Yes,16,
10006842,University of Liverpool,B,9,Physics, ,,,D,Structure of the fivefold surface of the Ag-In-Yb icosahedral quasicrystal,,,Physical Review B,80,12,121401R,,,1550-235X,10.1103/PhysRevB.80.121401,,2009,,9,,,,,Yes,6,
10006842,University of Liverpool,B,9,Physics, ,,,D,Studies of nuclear pear-shapes using accelerated radioactive beams,,,Nature,497,7448,199,,,0028-0836,10.1038/nature12073,,2013,,52,,,,,Yes,6,
10006842,University of Liverpool,B,9,Physics, ,,,D,Surface band-gap narrowing in quantized electron accumulation layers,,,Physical Review Letters,104,25,256803:1,,,1079-7114,10.1103/PhysRevLett.104.256803,,2010,,8,,,,,Yes,24,
10006842,University of Liverpool,B,9,Physics, ,,,D,Surface Electron Accumulation and the Charge Neutrality Level in In<sub>2</sub>O<sub>3</sub>,,,Physical Review Letters,101,111,116808:1,,,1079-7114,10.1103/PhysRevLett.101.116808,,2008,,5,,,,,Yes,71,
10006842,University of Liverpool,B,9,Physics, ,,,D,Surface Geometry of C-60 on Ag(111),,,Physical Review Letters,103,5,056101,,,0031-9007,10.1103/PhysRevLett.103.056101,,2009,,11,,,,,Yes,45,
10006842,University of Liverpool,B,9,Physics, ,,,D,Symmetry energy from elliptic flow in Au-197+Au-197,,,Physics Letters B,697,5,471,,,0370-2693,10.1016/j.physletb.2011.02.033,,2011,,10,,,,,Yes,49,
10006842,University of Liverpool,B,9,Physics, ,,,D,Symplectic integrator for s-dependent static magnetic fields based on mixed-variable generating functions,,,Journal of Instrumentation,7,,P04013,,,1748-0221,10.1088/1748-0221/7/04/P04013,,2012,http://dx.doi.org/10.1088/1748-0221/7/04/P04013,2,,,,,Yes,0,
10006842,University of Liverpool,B,9,Physics, ,,,D,Temperature-Induced Ordering of Metal/Adsorbate Structures at Electrochemical Interfaces,,,Journal of the American Chemical Society,131,22,7654,,,1520-5126,10.1021/ja9014666,,2009,,10,,,,,Yes,9,
10006842,University of Liverpool,B,9,Physics, ,,,D,Templated three-dimensional growth of quasicrystalline lead,,,Nature Communications,4,,,3715,,2041-1723,10.1038/ncomms3715,,2013,,9,,,,,Yes,0,
10006842,University of Liverpool,B,9,Physics, ,,,D,The ATLAS Experiment at the CERN Large Hadron Collider,,,Journal of Instrumentation,3,8,S08003,,,1748-0221,10.1088/1748-0221/3/08/S08003,,2008,http://www.iop.org/EJ/abstract/1748-0221/3/08/S08003/,2924,,,,,Yes,629,
10006842,University of Liverpool,B,9,Physics, ,,,D,The ATLAS Inner Detector commissioning and calibration,,,European Physical Journal C,70,3,787,,,1434-6052,10.1140/epjc/s10052-010-1366-7,,2010,,2568,,,,,Yes,23,
