Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKPRN,Institution,MainPanel,uoaId,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,OutputTypeId,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsForeignLanguageOutput,IsInterdisciplinary,ProposeDoubleWeighting,ResearchGroup,CitationsApplicable,CitedByCount,CrossReferToUoa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution code (UKPRN),Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Output type,Title,Place,Publisher,Volume title,Volume,Issue,First page,Article number,ISBN,ISSN,DOI,Patent number,Year,URL,Number of additional authors,Non-english,Interdisciplinary,Proposed double-weighted,Research group,Citations applicable,Citation count,Cross- referral requested
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Derivation of the bidomain equations for a beating heart with a general microstructure,,,SIAM Journal on Applied Mathematics,71,3,657,,,1536-0040,10.1137/090777165,,2011,http://www.eprints.soton.ac.uk/202807,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Design of experiments for categorical repeated measurements in packet communication networks,,,Technometrics,53,4,339,,,0040-1706,10.1198/TECH.2011.10052,,2011,http://www.eprints.soton.ac.uk/337609,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Design selection criteria for discrimination/estimation for nested models and a binomial response,,,Journal of Statistical Planning and Inference,138,1,132,,,0378-3758,10.1016/j.jspi.2007.05.017,,2008,http://www.eprints.soton.ac.uk/151265,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Dimension of elementary amenable groups,,,Journal für die reine und angewandte Mathematik (Crelles Journal),n/a,,1,,,0075-4102,10.1515/crelle-2013-0012,,2013,http://www.eprints.soton.ac.uk/350286,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,D-optimal designs for Poisson regression models,,,Statistica Sinica,19,2,721,,,1017-0405,,,2009,http://www3.stat.sinica.edu.tw/statistica/J19N2/j19n217/j19n217.html,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Dynamics and gravitational wave signature of collapsar formation,,,Physical Review Letters,106,16,161103,,,0031-9007,10.1103/PhysRevLett.106.161103,,2010,http://prl.aps.org/accepted/L/7d076Y5eM3f1732fb13635a01966ed047c6487eaa,9,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Efficient correlation matching for fitting discrete multivariate distributions with arbitrary marginals and normal-copula dependence,,,INFORMS Journal on Computing,21,1,88,,,0899-1499,10.1287/ijoc.1080.0281,,2009,http://joc.journal.informs.org/cgi/content/abstract/21/1/88,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,"Empirical bootstrap bias correction and estimation of
prediction mean square error in small area estimation",,,Biometrika,99,2,457,,,0006-3444,10.1093/biomet/ass010,,2012,http://biomet.oxfordjournals.org/content/99/2/457,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Equivariant Riemann-Roch theorems for curves over perfect fields,,,Manuscripta Mathematica,128,1,89,,,0025-2611,10.1007/s00229-008-0218-3,,2009,http://www.eprints.soton.ac.uk/43032,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Estimates for small area compositions subjected to informative missing data,,,Survey Methodology,35,2,191,,,0714-0045,,,2009,http://www5.statcan.gc.ca/bsolc/olc-cel/olc-cel?catno=12-001-X200900211041&lang=eng,0,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Estimating propensity scores with missing covariate data using general location mixture models,,,Statistics in Medicine,30,6,627,,,0277-6715,10.1002/sim.4124,,2011,http://www.eprints.soton.ac.uk/181581,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Estimating risks of identification disclosure in partially synthetic data,,,Journal of Privacy and Confidentiality,1,1,99,,,n/a,,,2009,http://repository.cmu.edu/jpc/vol1/iss1/6,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Estimating the prevalence of sensitive behaviour and cheating with a dual design for direct questioning and randomized response,,,Journal of the Royal Statistical Society: Series C (Applied Statistics),59,4,723,,,0035-9254,10.1111/j.1467-9876.2010.00720.x,,2010,http://www.eprints.soton.ac.uk/344660,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Existence and construction of randomization defining contrast subspaces for factorial designs,,,The Annals of Statistics,37,6A,3580,,,0090-5364,10.1214/08-AOS644,,2009,http://www.eprints.soton.ac.uk/339788,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Expanders and property A,,,Algebraic & Geometric Topology,12,1,37,,,1472-2747,10.2140/agt.2012.12.37,,2012,http://www.msp.warwick.ac.uk/agt/2012/12-01/p003.xhtml,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Exponential asymptotics and boundary value problems: keeping both sides happy at all orders.,,,"Proceedings of the Royal Society of London, Series A: Mathematical, Physical and Engineering Sciences",466,2121,2771,,,1364-5021,10.1098/rspa.2010.0096,,2010,http://rspa.royalsocietypublishing.org/content/466/2121/2771,0,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,"Exponentially accurate solution tracking for nonlinear ODEs, the higher order Stokes phenomenon and double transseries resummation",,,Nonlinearity,25,6,1559,,,0951-7715,10.1088/0951-7715/25/6/1559,,2012,http://www.eprints.soton.ac.uk/151867,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Finite asymptotic dimension for CAT(0) cube complexes,,,Geometry & Topology,16,1,527,,,1465-3060,10.2140/gt.2012.16.527,,2012,http://www.eprints.soton.ac.uk/147377,0,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Frederiks transition in ferroelectric liquid-crystal nanosuspensions,,,Physical Review E,83,4,041705,,,1539-3755,10.1103/PhysRevE.83.041705,,2011,http://www.eprints.soton.ac.uk/181425,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Functional equations for zeta functions of groups and rings,,,Annals of Mathematics,172,2,1181,,,0003-486X,10.4007/annals.2010.172.1181,,2010,http://annals.math.princeton.edu/2010/172-2/p08,0,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Functorial homotopy decompositions of looped co-H spaces,,,Mathematische Zeitschrift,267,1-2,139,,,0025-5874,10.1007/s00209-009-0613-9,,2011,http://www.eprints.soton.ac.uk/341253,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Fusing point and areal level space-time data with application to wet deposition.,,,"Journal of the Royal Statistical Society, Series C, Applied Statistics",59,1,77,,,0035-9254,10.1111/j.1467-9876.2009.00685.x,,2010,http://www.ingentaconnect.com/content/bpl/rssc/2010/00000059/00000001/art00005,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Geometric structure in the principal series of the p-adic group G_2,,,Representation Theory,15,,126,,,1088-4165,10.1090/S1088-4165-2011-00392-7,,2011,http://www.eprints.soton.ac.uk/176139,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Geometric structure in the tempered dual of SL(4),,,Bulletin of the London Mathematical Society,44,,1,,,0024-6093,10.1112/blms/bdr106,,2012,http://www.eprints.soton.ac.uk/180495,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Giant noise amplification in synchronously pumped optical parametric oscillators,,,Optics Letters,34,5,614,,,0146-9592,10.1364/OL.34.000614,,2009,http://dx.doi.org/10.1364/OL.34.000614,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Gravitational self-force correction to the innermost stable circular orbit of a Schwarzschild black hole,,,Physical Review Letters,102,19,1,,,0031-9007,10.1103/PhysRevLett.102.191101,,2009,http://arxiv.org/abs/0902.0573,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Gravitational self-force on a particle in eccentric orbit around a Schwarzschild black hole,,,Physical Review D,81,8,084021,,,1550-7998,10.1103/PhysRevD.81.084021,,2010,http://www.eprints.soton.ac.uk/173679,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Gravitational wave emission from rotating superfluid neutron stars,,,Monthly Notices of the Royal Astronomical Society,402,,2503,,,0035-8711,10.1111/j.1365-2966.2009.16059.x,,2009,http://www.eprints.soton.ac.uk/143383,0,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Group actions on algebraic cell complexes,,,Publicacions Matematiques,55,1,3,,,0210-2978,10.5565/PUBLMAT_55111_01,,2011,http://www.eprints.soton.ac.uk/349581,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Groups possessing extensive hierarchical decompositions,,,Bulletin London Mathematical Society,42,5,896,,,0024-6093,10.1112/blms/bdq045,,2010,http://www.eprints.soton.ac.uk/349583,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Groups with finitely many conjugacy classes and their automorphisms,,,Commentarii Mathematici Helvetici,84,2,259,,,0010-2571,10.4171/CMH/162,,2009,http://www.ems-ph.org/journals/journal.php?jrn=cmh,0,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Hereditary conjugacy separability of right angled Artin groups and its applications,,,Groups Geometry and Dynamics,6,2,335,,,1661-7207,10.4171/GGD/160,,2012,http://www.eprints.soton.ac.uk/69174,0,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Hierarchical Bayesian auto-regressive models for large space time data with applications to ozone concentration modelling,,,Applied Stochastic Models in Business and Industry,28,5,395,,,1524-1904,10.1002/asmb.1951,,2012,http://www.eprints.soton.ac.uk/339020,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Holography for Schrodinger backgrounds,,,Journal of High Energy Physics,1102,,p.056,,,1126-6708,10.1007/JHEP02(2011)056,,2011,http://link.springer.com/article/10.1007%2FJHEP02%282011%29056,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Homotopy exponents of some homogenous spaces,,,Quarterly Journal of Mathematics,62,4,953,,,0033-5606,10.1093/qmath/haq001,,2011,http://www.eprints.soton.ac.uk/341247,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Hydrodynamical trigger mechanism for pulsar glitches,,,Physical Review Letters,102,14,141101,,,0031-9007,10.1103/PhysRevLett.102.141101,,2009,http://www.eprints.soton.ac.uk/151295,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Igusa-type functions associated to finite formed spaces and their functional equations,,,Transactions of the American Mathematical Society,361,,4405,,,1088-6850,10.1090/S0002-9947-09-04671-6,,2009,http://arxiv.org/abs/math.GR/0603565,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Imputation and estimation under nonignorable nonresponse in household surveys with missing covariate information,,,Journal of Official Statistics,27,2,181,,,0282-423X,,,2011,http://www.jos.nu/Articles/abstract.asp?article=272181,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Incomplete Airy beams: finite-energy from a sharp spectral cutoff,,,Optics Letters,38,10,1639,,,0146-9592,10.1364/OL.38.001639,,2013,http://www.eprints.soton.ac.uk/351437,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Incorporating household structure into a discrete event simulation model of tuberculosis and HIV,,,ACM Transactions on Modeling and Computer Simulation,21,4,26:1,,,0098-3500,10.1145/2000494.2000499,,2011,http://www.eprints.soton.ac.uk/156177,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Infinite groups with fixed point properties,,,Geometry & Topology,13,3,1229,,,1465-3060,10.2140/gt.2009.13.1229,,2009,http://www.eprints.soton.ac.uk/349646,5,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Integrated modeling of European migration,,,Journal of the American Statistical Association,108,503,801,,,0162-1459,10.1080/01621459.2013.789435,,2013,http://www.eprints.soton.ac.uk/353781,4,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Joint specification of model space and parameter space prior distributions,,,Statistical Science,27,2,232,,,0883-4237,10.1214/11-STS369,,2012,http://projecteuclid.org/euclid.ss/1340110871,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,K-theory and the connection index,,,Bulletin London Mathematical Society,45,1,111,,,0024-6093,10.1112/blms/bds071,,2012,http://blms.oxfordjournals.org/content/early/2012/09/07/blms.bds071.abstract,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Local duality of nonlinear semidefinite programming,,,Mathematics of Operations Research,34,1,124,,,0364-765X,10.1287/moor.1080.0315,,2009,http://dx.doi.org/10.1287/moor.1080.0315,0,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Local linear fitting under near epoch dependence: uniform consistency with convergence rates,,,Econometric Theory,28,05,935,,,0266-4666,10.1017/S0266466612000011,,2012,http://www.eprints.soton.ac.uk/356165,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Local linear spatial quantile regression,,,Bernoulli,15,3,659,,,1350-7265,10.3150/08-BEJ168,,2009,http://www.eprints.soton.ac.uk/356166,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Magnetic fields in axisymmetric neutron stars,,,Monthly Notices of the Royal Astronomical Society,395,4,2162,,,0035-8711,10.1111/j.1365-2966.2009.14667.x,,2009,http://www.eprints.soton.ac.uk/143387,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Magnetohydrodynamics of superfluid and superconducting neutron star cores,,,Monthly Notices of the Royal Astronomical Society,410,2,805,,,0035-8711,10.1111/j.1365-2966.2010.17484.x,,2011,http://www.eprints.soton.ac.uk/181255,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Manipulating atoms in an optical lattice: fractional fermion number and its optical quantum measurement,,,Physical Review A,77,1,013603,,,1050-2947,10.1103/PhysRevA.77.013603,,2008,http://www.eprints.soton.ac.uk/49971,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Meta-analysis of diagnostic studies based upon SROC-curves: a mixed model approach using the Lehmann family,,,Statistical Modelling,12,4,347,,,1471-082X,10.1177/1471082X1201200403,,2012,http://smj.sagepub.com/content/12/4/347.abstract,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Microdynamics and criticality of adaptive regulatory networks,,,Physical Review Letters,104,16,168701,,,0031-9007,10.1103/PhysRevLett.104.168701,,2010,http://www.eprints.soton.ac.uk/175697,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Multilevel modelling of refusal and noncontact in household surveys: evidence from six uk government surveys,,,Journal of the Royal Statistical Society Series A (Statistics in Society),172,2,361,,,0964-1998,10.1111/j.1467-985X.2008.00565.x,,2009,http://www3.interscience.wiley.com/journal/121415549/abstract,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,New important developments in small area estimation,,,Statistical Science,28,1,40,,,0883-4237,10.1214/12-STS395,,2013,http://www.eprints.soton.ac.uk/191977,0,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Newton’s method for multicriteria optimization,,,SIAM Journal on Optimization,20,2,602,,,1052-6234,10.1137/08071692X,,2009,http://dx.doi.org/10.1137/08071692X,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Non-collapsing space-filling designs for bounded nonrectangular regions,,,Technometrics,54,2,169,,,0040-1706,10.1080/00401706.2012.676951,,2012,http://www.eprints.soton.ac.uk/339790,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,"Non-commutative correspondences, duality and D-branes in bivariant K-theory",,,Advances in Theoretical and Mathematical Physics,13,2,497,,,1095-0761,10.4310/ATMP.2009.v13.n2.a4,,2009,http://intlpress.com/site/pub/pages/journals/items/atmp/content/vols/0013/0002/a004/index.html,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Normal automorphisms of relatively hyperbolic groups,,,Transactions of the American Mathematical Society,362,,6079,,,0002-9947,10.1090/S0002-9947-2010-05067-6,,2010,http://www.eprints.soton.ac.uk/143193,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Numerical methods for stochastic programs with second order dominance constraints with applications to portfolio optimization,,,European Journal of Operational Research,216,2,376,,,0377-2217,10.1016/j.ejor.2011.07.044,,2012,http://www.sciencedirect.com/science/article/pii/S037722171100676X,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Numerical simulations of interfaces in relativistic hydrodynamics,,,Classical and Quantum Gravity,27,1,015007,,,0264-9381,10.1088/0264-9381/27/1/015007,,2010,http://uk.arxiv.org/abs/0909.4217,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Odd primary homotopy decompositions of gauge groups,,,Algebraic & Geometric Topology,10,1,535,,,1472-2747,10.2140/agt.2010.10.535,,2010,http://www.eprints.soton.ac.uk/341254,0,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,On bias-robust mean squared error estimation for pseudo-linear small area estimators,,,Survey Methodology,37,2,153,,,0714-0045,,,2011,http://www5.statcan.gc.ca/access_acces/alternative_alternatif.action?l=eng&loc=http://www.statcan.gc.ca/pub/12-001-x/2011002/article/11604-eng.pdf&t=On%20bias-robust%20mean%20squared%20error%20estimation%20for%20pseudo-linear%20small%20area%20estimators,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,On generators of crystallographic groups and actions on flat orbifolds,,,Journal of Group Theory,15,4,553,,,1433-5883,10.1515/jgt-2012-0005,,2012,http://dx.doi.org/10.1515/jgt-2012-0005,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,"On optimal designs for nonlinear models: a general and
efficient algorithm",,,Journal of the American Statistical Association,n/a,,1,,,0162-1459,10.1080/01621459.2013.806268,,2013,http://www.eprints.soton.ac.uk/337088,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,On the derived functors of the third symmetric-power functor,,,Tbilisi Mathematical Journal,2,,19,,,1875-158X,,,2009,http://www.tcms.org.ge/Journals/TMJ/Volume2/Volume2.html,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,On the effect of preferential sampling in spatial prediction,,,Environmetrics,23,7,565,,,1180-4009,10.1002/env.2169,,2012,http://onlinelibrary.wiley.com/doi/10.1002/env.2169/abstract,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,On the equivalence of posterior inference based on retrospective and prospective likelihoods: application to a case-control study of colorectal cancer,,,Statistics in Medicine,31,20,2196,,,0277-6715,10.1002/sim.5358,,2012,http://www.eprints.soton.ac.uk/351748,4,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,On the existence and the applications of modified equations for stochastic differential equations,,,SIAM Journal on Scientific Computing,33,1,102,,,1064-8275,10.1137/090762336,,2011,http://epubs.siam.org/doi/abs/10.1137/090762336,0,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,On the Geroch-Traschen class of metrics,,,Classical and Quantum Gravity,26,065001,1,,,0264-9381,10.1088/0264-9381/26/6/065001,,2009,http://www.iop.org/EJ/article/0264-9381/26/6/065001/cqg9_6_065001.pdf?request-id=551bedc2-2c48-477d-b7fc-0458280eecfe,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,On the use of auxiliary and paradata for dealing with non-sampling errors in household surveys,,,International Statistical Review,81,2,270,,,0306-7734,10.1111/insr.12009,,2013,http://onlinelibrary.wiley.com/doi/10.1111/insr.12009/abstract,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Online scheduling with known arrival times,,,Mathematics of Operations Research,34,1,92,,,0364-765X,10.1287/moor.1080.0346,,2009,http://portal.acm.org/citation.cfm?id=1535953,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Optimal design for additive partially nonlinear models,,,Biometrika,98,2,449,,,0006-3444,10.1093/biomet/asr001,,2011,https://eldorado.tu-dortmund.de/handle/2003/27110,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Optimal design of blocked and split-plot experiments for fixed effects and variance component estimation,,,Technometrics,n/a,,1,,,0040-1706,10.1080/00401706.2013.818579,,2013,http://www.eprints.soton.ac.uk/354151,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Optimal designs for generalized non-linear models with application to second-harmonic generation experiments,,,Journal of the Royal Statistical Society: Series C (Applied Statistics),60,2,281,,,0035-9254,10.1111/j.1467-9876.2010.00749.x,,2011,http://www.eprints.soton.ac.uk/180917,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Optimal designs for indirect regression,,,Inverse Problems,27,10,105003,,,0266-5611,10.1088/0266-5611/27/10/105003,,2011,http://iopscience.iop.org/0266-5611/27/10/105003/,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Optimal designs for two-parameter nonlinear models with application to survival models,,,Statistica Sinica,n/a,,1,,,1017-0405,10.5705/ss.2011.271,,2011,http://www.eprints.soton.ac.uk/346869,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Optimizing daily agent scheduling in a multiskill call center,,,European Journal of Operational Research,200,3,822,,,0377-2217,10.1016/j.ejor.2009.01.042,,2010,http://www.eprints.soton.ac.uk/149997,4,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Optimum design of experiments for statistical inference,,,Journal of the Royal Statistical Society: Series C (Applied Statistics),61,3,345,,,0035-9254,10.1111/j.1467-9876.2011.01000.x,,2012,http://www.eprints.soton.ac.uk/180621,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Orbit decidability and the conjugacy problem for some extensions of groups,,,Transactions of the American Mathematical Society,362,4,2003,,,0002-9947,,,2009,http://uk.arxiv.org/abs/0712.3104,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Outlier detection and least trimmed squares approximation using semi-definite programming,,,Computational Statistics & Data Analysis,54,12,3212,,,0167-9473,10.1016/j.csda.2009.09.037,,2010,http://www.eprints.soton.ac.uk/181479,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Outlier robust small area estimation,,,Journal of the Royal Statistical Society: Series B (Statistical Methodology),n/a,,1,,,1369-7412,10.1111/rssb.12019,,2013,http://www.eprints.soton.ac.uk/181955,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,"Pairings, duality, amenability and bounded cohomology",,,Journal of the European Mathematical Society,14,5,1513,,,1435-9855,10.4171/JEMS/338,,2012,http://eprintweb.org/S/article/math/1002.5040,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Partial translation algebras for trees,,,Journal of Noncommutative Geometry,3,1,83,,,1661-6952,10.4171/JNCG/31,,2009,http://www.eprints.soton.ac.uk/63918,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,"People born in the Middle East but residing in the Netherlands: invariant population size estimates and the
role of active and passive covariates",,,Annals of Applied Statistics,6,3,831,,,1932-6157,10.1214/12-AOAS536SUPP,,2012,http://www.eprints.soton.ac.uk/344644,4,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Population size estimation based upon ratios of recapture probabilities,,,The Annals of Applied Statistics,5,2B,1512,,,1932-6157,10.1214/10-AOAS436,,2011,http://projecteuclid.org/euclid.aoas/1310562731,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Precession effect of the gravitational self-force in a Schwarzschild spacetime and the effective one-body formalism,,,Physical Review D,82,8,084036,,,1089-4918,10.1103/PhysRevD.82.084036,,2010,http://www.eprints.soton.ac.uk/173673,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Property A and CAT(0) cube complexes,,,Journal of Functional Analysis,256,5,1408,,,0022-1236,10.1016/j.jfa.2008.10.018,,2009,http://dx.doi.org/10.1016/j.jfa.2008.10.018,4,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Proportional hazards models with discrete frailty,,,Lifetime Data Analysis,16,3,374,,,1380-7870,10.1007/s10985-010-9151-3,,2010,http://www.eprints.soton.ac.uk/152559,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Pulsating and persistent vector solitons in a Bose-Einstein condensate in a lattice upon phase separation instability,,,Physical Review Letters,103,19,190401,,,0031-9007,10.1103/PhysRevLett.103.190401,,2009,http://dx.doi.org/10.1103/PhysRevLett.103.190401,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,p-Wave Polaron,,,Physical Review Letters,109,075302,075302,,,0031-9007,10.1103/PhysRevLett.109.075302,,2012,http://arxiv.org/abs/1203.6881v1,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Quadratic differentials and equivariant deformation theory of curves,,,Annales de l'Institut Fourier,62,3,1,,,1777-5310,,,2012,http://aif.cedram.org/aif-bin/item?id=AIF_2012__62_3_1015_0,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Rank p - 1 mod-p H-spaces,,,Israel Journal of Mathematics,194,2,641,,,0021-2172,10.1007/s11856-012-0085-1,,2012,http://link.springer.com/article/10.1007%2Fs11856-012-0085-1,4,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Regime independent coupled-wave equations in anisotropic photorefractive media,,,Applied Physics B: Lasers and Optics,95,3,589,,,0946-2171,10.1007/s00340-009-3492-1,,2009,http://dx.doi.org/10.1007/s00340-009-3492-1,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,"Relative ends, L^2 invariants and Property (T)",,,Journal of Algebra,333,1,232,,,0021-8693,10.1016/j.jalgebra.2011.02.030,,2011,http://uk.arxiv.org/abs/1003.2370,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Representation zeta functions of compact p-adic analytic groups and arithmetic groups,,,Duke Mathematical Journal,162,1,111,,,0012-7094,10.1215/00127094-1959198,,2013,http://arxiv4.library.cornell.edu/abs/1007.2900,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Resistive relativistic magnetohydrodynamics from a charged multifluids perspective,,,Physical Review D,86,4,043002,,,1550-7998,10.1103/PhysRevD.86.043002,,2012,http://www.eprints.soton.ac.uk/342540,0,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Reversible jump methods for generalised linear models and generalised linear mixed models,,,Statistics and Computing,22,1,107,,,0960-3174,10.1007/s11222-010-9210-3,,2012,http://www.eprints.soton.ac.uk/186567,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,R-groups and geometric structure in the representation theory of SL(N),,,Journal of Noncommutative Geometry,4,2,265,,,1661-6952,10.4171/JNCG/55,,2010,http://www.eprints.soton.ac.uk/176137,1,,,,,,,
