Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKPRN,Institution,MainPanel,uoaId,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,OutputTypeId,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsForeignLanguageOutput,IsInterdisciplinary,ProposeDoubleWeighting,ResearchGroup,CitationsApplicable,CitedByCount,CrossReferToUoa
10007767,Keele University,B,11,Computer Science and Informatics, ,,,E,Image Pixel Guided Tours: A Software Platform for Non-Destructive X-ray Imaging,,,IMAGE PROCESSING: ALGORITHMS AND SYSTEMS VII,7245,,72450,,,0277-786X,10.1117/12.806043,,2009,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000291438600019&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,1,,,,Computational Intelligence and Cognitive Science,Yes,1,
10007767,Keele University,B,11,Computer Science and Informatics, ,,,D,On the Performance of Li’s Unsupervised Image Classifier and the Optimal Cropping Position of Images for Forensic Investigations,,,International Journal of Digital Crime and Forensics,3,1,1,,,1941-6210,10.4018/jdcf.2011010101,,2011,,2,,,,Computational Intelligence and Cognitive Science,Yes,0,
10007767,Keele University,B,11,Computer Science and Informatics, ,,,D,Presenting software engineering results using structured abstracts: a randomised experiment.,,,Empirical Software Engineering,13,,435,4,,1382-3256,10.1007/s10664-008-9075-7,,2008,,5,,,,Software Engineering,Yes,16,
10007767,Keele University,B,11,Computer Science and Informatics, ,,,D,Refining the systematic literature review process-two participant-observer case studies,,,EMPIRICAL SOFTWARE ENGINEERING,15,6,618,,,1382-3256,10.1007/s10664-010-9134-8,,2010,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000282100100003&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,6,,,,Software Engineering,Yes,9,
10007767,Keele University,B,11,Computer Science and Informatics, ,,,D,Reservoir computing and extreme learning machines for non-linear time-series data analysis,,,Neural Networks,38,,76,,,0893-6080,10.1016/j.neunet.2012.11.011,,2013,,4,,,,Computational Intelligence and Cognitive Science,Yes,1,
10007767,Keele University,B,11,Computer Science and Informatics, ,,,D,Systematic literature reviews in software engineering - A systematic literature review,,,INFORMATION AND SOFTWARE TECHNOLOGY,51,1,7,,,0950-5849,10.1016/j.infsof.2008.09.009,,2009,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000262077500003&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,5,,,,Software Engineering,Yes,131,
10007767,Keele University,B,11,Computer Science and Informatics, ,,,D,Systematic Literature Reviews in Software Engineering– A Tertiary Study,,,Information and Software Technology Journal,52,8,792,,,0950-5849,10.1016/j.infsof.2010.03.006,,2010,,6,,,,Software Engineering,Yes,44,
10007767,Keele University,B,11,Computer Science and Informatics, ,,,E,Testing the Variability Selection Hypothesis: The Adoption of Social Learning in Increasingly Variable Environments,,,Artificial Life XIII: The Thirteenth International Conference on the Simulation and Synthesis of Living Systems,,,317,,,,10.7551/978-0-262-31050-5-ch042,,2012,,1,,Yes,,Computational Intelligence and Cognitive Science,Yes,0,
10007767,Keele University,B,11,Computer Science and Informatics, ,,,E,Theory and practice of optimal mutation rate control in Hamming spaces of DNA sequences,,,"Advances in Artificial Life, ECAL 2011: Proceedings of the Eleventh European Conference on the Synthesis and Simulation of Living Systems",,,85,,,,10.7551/978-0-262-29714-1-ch017,,2011,,4,,Yes,,Computational Intelligence and Cognitive Science,Yes,,
10007767,Keele University,B,11,Computer Science and Informatics, ,,,D,Three empirical studies on the agreement of reviewers about the quality of software engineering experiments,,,INFORMATION AND SOFTWARE TECHNOLOGY,54,8,804,,,0950-5849,10.1016/j.infsof.2011.11.008,,2012,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000305599200002&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,7,,,,Software Engineering,Yes,2,
10007767,Keele University,B,11,Computer Science and Informatics, ,,,D,Trends in the quality of human-centric software engineering experiments – A quasi-experiment,,,IEEE Transactions on Software Engineering,39,7,1002,,,0098-5589,10.1109/TSE.2012.76,,2012,,6,,,,Software Engineering,Yes,0,
10007767,Keele University,B,11,Computer Science and Informatics, ,,,E,What scope is there for adopting evidence-informed teaching in SE?,,,Accepted for the 34th international Conference on Software Engineering (ICSE) 2012,,,1205,,,0270-5257,10.1109/ICSE.2012.6227022,,2012,,3,,,,Software Engineering,Yes,0,
10007767,Keele University,B,11,Computer Science and Informatics, ,,,D,What's up with software metrics? - A preliminary mapping study,,,JOURNAL OF SYSTEMS AND SOFTWARE,83,1,37,,,0164-1212,10.1016/j.jss.2009.06.041,,2010,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000272528200005&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=65c2c6c1224a08d1a3198315ff59119e,0,,,,Software Engineering,Yes,20,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,A Black-box Approach to Understanding Concurrency in DaCapo,,,"Proceedings of the ACM SIGPLAN Conference on Object-Oriented Programming, Systems, Languages and Applications (OOPSLA)",,,335,,,,10.1145/2384616.2384641,,2012,http://www.cs.kent.ac.uk/pubs/2012/3246,3,,,,Programming Languages and Systems Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,A collaborative filtering approach for quasi-brain-death EEG analysis,,,"Acoustics, Speech and Signal Processing (ICASSP), 2011 IEEE International Conference on",,,182,,,1520-6149,10.1109/ICASSP.2011.5946486,,2011,http://www.cs.kent.ac.uk/pubs/2011/3181,4,,,,Future Computing Group,Yes,3,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,A conceptual model for attribute aggregation,,,Future Generation Computer Systems,26,7,1043,,,0167739X,10.1016/j.future.2009.12.004,,2010,http://www.cs.kent.ac.uk/pubs/2009/3027,2,,,,Security Group,Yes,8,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,A Context and Content-Based Routing Protocol for Mobile Sensor Networks,,,EWSN '09: Proceedings of the 6th European Conference on Wireless Sensor Networks,5432,,69,,,0302-9743,10.1007/978-3-642-00224-3_5,,2009,,1,,,,Future Computing Group,Yes,5,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,A Fresh Look at Novice Programmers’ Performance and Their Teachers’ Expectations,,,Proceedings of the final reports on Innovation and technology in computer science education (ITiCSE) 2013 working groups,,,15,,,,10.1145/2543882.2543884,,2013,,10,,,,Computing Education Group,Yes,,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,A hierarchical multi-label classification ant colony algorithm for protein function prediction,,,Memetic Computing,2,3,182,,,1865-9284,10.1007/s12293-010-0045-4,,2010,,2,,,,Computational Intelligence Group,Yes,11,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,A hyper-heuristic evolutionary algorithm for automatically designing decision-tree algorithms,,,GECCO '12 Proceedings of the fourteenth international conference on Genetic and evolutionary computation conference,,,1237,,,,10.1145/2330163.2330335,,2012,,3,,,,Computational Intelligence Group,Yes,5,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,F,A Method of and System for Prediction of the State of Health of an Apparatus,,,,,,,,,,,US Patent 7815103,2010,http://www.archpatent.com/patents/7815103,3,,,,Programming Languages and Systems Group,,,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,A New Sequential Covering Strategy for Inducing Classification Rules with Ant Colony Algorithms,,,IEEE Transactions on Evolutionary Computation,17,,64,,,1941-0026,10.1109/TEVC.2012.2185846,,2012,,2,,,,Computational Intelligence Group,Yes,4,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,A pearl on SAT and SMT solving in Prolog,,,Theoretical Computer Science,435,,43,,,03043975,10.1016/j.tcs.2012.02.024,,2012,,1,,,,Programming Languages and Systems Group,Yes,2,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,A privacy preserving authorisation system for the cloud,,,Journal of Computer and System Sciences,78,5,1359,,,0022-0000,10.1016/j.jcss.2011.12.019,,2012,http://www.sciencedirect.com/science/article/pii/S0022000011001644,1,,,,Security Group,Yes,4,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,A process-oriented architecture for complex system modelling,,,Concurrency and Computation: Practice and Experience,22,,n/a,,,15320634,10.1002/cpe.1433,,2010,,1,,,,Programming Languages and Systems Group,Yes,2,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,A semantics for lazy assertions,,,Proceedings of the 20th ACM SIGPLAN workshop on Partial evaluation and program manipulation,,,182,,,,10.1145/1929501.1929527,,2011,http://www.cs.kent.ac.uk/pubs/2011/3093,,,,,Programming Languages and Systems Group,Yes,3,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,A study of Java object demographics,,,Proceedings of the ACM SIGPLAN International Symposium on Memory Management (ISMM),,,121,,,,10.1145/1375634.1375652,,2008,,1,,,,Programming Languages and Systems Group,Yes,24,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,A tale of three sites: resource and knowledge sharing amongst computer science educators,,,International Computing Education Research Conference,,,27,,,,10.1145/2493394.2493398,,2013,,1,,,,Computing Education Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,A Triangular Periodic Table of Elementary Circuit Elements,,,IEEE Transactions on Circuits and Systems I: Regular Papers,60,3,616,,,1558-0806,10.1109/TCSI.2012.2209734,,2013,,,,,,Future Computing Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Adaptive Neuromorphic Architecture (ANA),,,Neural Networks,45,,111,,,08936080,10.1016/j.neunet.2013.02.009,,2013,,9,,,,Future Computing Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Agent-based Cloud Computing,,,IEEE Transactions on Services Computing,5,,564,,,1939-1374,10.1109/TSC.2011.52,,2011,,,,,,Future Computing Group,Yes,10,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,"Alice, Greenfoot, and Scratch -- A Discussion",,,ACM Transactions on Computing Education,10,4,1,,,19466226,10.1145/1868358.1868364,,2010,,4,,,,Computing Education Group,Yes,13,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Alting barriers: synchronisation with choice in Java using JCSP,,,Concurrency and Computation: Practice and Experience,22,8,1049,,,15320626,10.1002/cpe.1471,,2010,,4,,,,Programming Languages and Systems Group,Yes,4,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Architecting Fault Tolerance with Exception Handling: Verification and Validation,,,Journal of Computer Science and Technology,24,2,212,,,1860-4749,10.1007/s11390-009-9219-2,,2009,,3,,,,Programming Languages and Systems Group,Yes,8,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Architecture-based Resilience Evaluation for Self-adaptive Systems,,,Computing,95,8,689,,,1436-5057,10.1007/s00607-013-0311-7,,2013,,4,,,,Programming Languages and Systems Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Assessing the Effect of Visualizations on Bayesian Reasoning through Crowdsourcing,,,IEEE Transactions on Visualization and Computer Graphics,18,12,2536,,,1077-2626,10.1109/TVCG.2012.199,,2012,,2,,,,Computational Intelligence Group,Yes,1,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Attention Increases the Temporal Precision of Conscious Perception: Verifying the Neural-ST² Model,,,PLoS Computational Biology,5,11,182,,,1553-734X,10.1371/journal.pcbi.1000576,,2009,http://www.cs.kent.ac.uk/pubs/2009/2967,3,,,,Computational Intelligence Group,Yes,4,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Attentional Episodes in Visual Perception,,,Journal of Experimental Psychology: General,140,3,182,,,0096-3445,10.1037/a0023612,,2011,http://www.cs.kent.ac.uk/pubs/2011/3205,3,,,,Computational Intelligence Group,Yes,15,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Automatic Metro Map Layout Using Multicriteria Optimization,,,IEEE Transactions on Visualization and Computer Graphics,17,1,101,,,1077-2626,10.1109/TVCG.2010.24,,2011,http://www.cs.kent.ac.uk/pubs/2011/2963,3,,,,Computational Intelligence Group,Yes,10,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,A,Automating the design of data mining algorithms: an evolutionary computation approach,,Springer-Verlag,,,,,,9783642025402,,,,2010,,1,,,Yes,Computational Intelligence Group,,,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,BLGAN: Bayesian Learning and Genetic Algorithm for Supporting Negotiation With Incomplete Information,,,"IEEE Transactions on Systems, Man, and Cybernetics—Part B",39,1,198,,,1083-4419,10.1109/TSMCB.2008.2004501,,2009,,2,,,,Future Computing Group,Yes,22,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,cAnt-Miner: An Ant Colony Classification Algorithm to Cope with Continuous Attributes,,,"Ant Colony Optimization and Swarm Intelligence (Proc. ANTS 2008), LNCS 5217",5217,,48,,,1611-3349,10.1007/978-3-540-87527-7_5,,2008,,2,,,,Computational Intelligence Group,Yes,46,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Checking process-oriented operating system behaviour using CSP and refinement,,,ACM SIGOPS Operating Systems Review,43,4,45,,,01635980,10.1145/1713254.1713265,,2010,http://www.cs.kent.ac.uk/pubs/2009/2983,1,,,,Programming Languages and Systems Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,"Circuit Elements With Memory: Memristors, Memcapacitors, and Meminductors",,,Proceedings of the IEEE,97,10,1717,,,0018-9219,10.1109/JPROC.2009.2021077,,2009,,2,,,,Future Computing Group,Yes,147,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Clone detection and removal for Erlang/OTP within a refactoring environment,,,ACM SIGPLAN Workshop on Partial Evaluation and Program Manipulation (PEPM'09),,,169,,,,10.1145/1480945.1480971,,2008,,1,,,,Programming Languages and Systems Group,Yes,12,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Comprehending Finite Maps for Algorithmic Debugging of Higher-Order Functional Programs,,,PPDP '08: Proceedings of the 10th international ACM SIGPLAN conference on Principles and practice of declarative programming,,,205,,,,10.1145/1389449.1389475,,2008,,1,,,,Programming Languages and Systems Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Computational limits to binary genes,,,J. R. Soc. Interface,7,,182,,,1742-5662,10.1098/rsif.2009.0474,,2010,,1,,,,Computational Intelligence Group,Yes,3,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Concurrent Negotiation and Coordination for Grid Resource Coallocation,,,"IEEE Transactions on Systems, Man, and Cybernetics—Part B: Cybernetics",40,3,753,,,1083-4419,10.1109/TSMCB.2009.2028870,,2010,,1,,,,Future Computing Group,Yes,12,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Cryptanalysis of a novel authentication protocol conforming to EPC-C1G2 standard,,,Computer Standards and Interfaces,31,2,372,,,0920-5489,10.1016/j.csi.2008.05.012,,2009,,3,,,,Security Group,Yes,27,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,DEFCON: high-performance event processing with information security,,,USENIX ATC'10: Proceedings of the 2010 USENIX Annual Technical Conference,,,1,,,,,,2010,http://www.usenix.org/events/atc10/tech/full_papers/Migliavacca.pdf,5,,,,Security Group,Yes,,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Delayed switching applied to memristor neural networks,,,Journal of Applied Physics,111,7,07E317,,,00218979,10.1063/1.3672409,,2012,,6,,,,Future Computing Group,Yes,2,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Delayed Switching in Memristors and Memristive Systems,,,IEEE Electron Device Letters,31,7,755,,,1558-0563,10.1109/LED.2010.2049560,,2010,http://www.cs.kent.ac.uk/pubs/2010/3074,3,,,,Future Computing Group,Yes,12,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Drawing Euler Diagrams with Circles: The Theory of Piercings,,,IEEE Transactions on Visualization and Computer Graphics,17,7,1020,,,1077-2626,10.1109/TVCG.2010.119,,2011,http://www.cs.kent.ac.uk/pubs/2011/2982,3,,,,Computational Intelligence Group,Yes,2,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Evolving Fuzzy Rules for Relaxed-Criteria Negotiation,,,"IEEE Transactions on Systems, Man, and Cybernetics—Part B: Cybernetics",38,6,1486,,,1083-4419,10.1109/TSMCB.2008.928210,,2008,,,,,,Future Computing Group,Yes,10,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Existential Quantification as Incremental SAT,,,Twenty Third International Conference on Computer Aided Verification,6806,,191,,,1611-3349,10.1007/978-3-642-22110-1_17,,2011,http://www.cs.kent.ac.uk/pubs/2011/3094,2,,,,Programming Languages and Systems Group,Yes,6,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Handles revisited: optimising performance and memory costs in a real-time collector,,,Proceedings of the 10th International Symposium on Memory Management (ISMM),,,182,,,,10.1145/1993478.1993492,,2011,http://www.cs.kent.ac.uk/pubs/2011/3122,1,,,,Programming Languages and Systems Group,Yes,1,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Hodgkin-Huxley Axon is made of Memristors,,,International Journal of Bifurcation and Chaos,22,03,1230011,,,1793-6551,10.1142/S021812741230011X,,2012,,2,,,,Future Computing Group,Yes,15,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,How to Securely Break into RBAC: The BTG-RBAC Model,,,"Computer Security Applications Conference, 2009. ACSAC'09. Annual",,,23,,,,10.1109/ACSAC.2009.12,,2009,,6,,,,Security Group,Yes,21,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Identifying threshold concepts: from dead end to a new direction,,,International Computing Education Research Conference 2013,,,9,,,,10.1145/2493394.2493396,,2013,,1,,,,Computing Education Group,Yes,1,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Improving the interpretability of classification rules discovered by an ant colony algorithm,,,GECCO '13 Proceeding of the Fifteenth Annual Conference on Genetic and Evolutionary Computation,15,,73,,,,10.1145/2463372.2463382,,2013,,1,,,,Computational Intelligence Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Improving the performance of hierarchical classification with swarm intelligence,,,"6th European Conference on Evolutionary Computation, Machine Learning and Data Mining in Bioinformatics",4973,,48,,,0302-9743,10.1007/978-3-540-78757-0_5,,2008,,1,,,,Computational Intelligence Group,Yes,8,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Incompleteness of Relational Simulations in the Blocking Paradigm,,,Science of Computer Programming,75,,182,,,0167-6423,10.1016/j.scico.2010.07.003,,2010,http://www.cs.kent.ac.uk/pubs/2010/3023,1,,,,Programming Languages and Systems Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Inducing decision trees with an ant colony optimization algorithm,,,Applied Soft Computing,12,11,3615,,,15684946,10.1016/j.asoc.2012.05.028,,2012,,2,,,,Computational Intelligence Group,Yes,3,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Inductively Generating Euler Diagrams,,,IEEE Transactions on Visualization and Computer Graphics,17,1,88,,,1077-2626,10.1109/TVCG.2010.28,,2011,http://www.cs.kent.ac.uk/pubs/2011/2959,3,,,,Computational Intelligence Group,Yes,7,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Inferring non-suspension conditions for logic programs with dynamic scheduling,,,ACM Transactions on Computational Logic,9,3,Article,,,1529-3785,10.1145/1352582.1352585,,2008,,1,,,,Programming Languages and Systems Group,Yes,2,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,"Infinitary rewriting: closure operators, equivalences and models",,,Acta Informatica,50,2,123,,,1432-0525,10.1007/s00236-012-0174-y,,2013,,,,,,Programming Languages and Systems Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Infinitary Rewriting: Foundations Revisited,,,Proceedings of the 21st International Conference on Rewriting Techniques and Applications,6,,182,,,1868-8969,10.4230/LIPIcs.RTA.2010.161,,2010,,,,,,Programming Languages and Systems Group,Yes,1,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Integrating scale out and fault tolerance in stream processing using operator state management,,,ACM SIGMOD Conference 2013,,,725,,,,10.1145/2463676.2465282,,2013,,3,,,,Future Computing Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Introducing extra operations in refinement,,,Formal Aspects of Computing,online,,1,,,1433-299X,10.1007/s00165-012-0266-z,,2012,,,,,,Programming Languages and Systems Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,LAMED - A PRNG for EPC Class-1 Generation-2 RFID specification,,,Computer Standards and Interfaces,31,1,88,,,0920-5489,10.1016/j.csi.2007.11.013,,2009,,3,,,,Security Group,Yes,26,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,"Linear, bounded, functional pretty-printing",,,Journal of Functional Programming,19,01,1,,,0956-7968,10.1017/S0956796808006990,,2009,,1,,,,Programming Languages and Systems Group,Yes,5,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Mathematizing C++ Concurrency,,,POPL '11: Proceedings of the 38th Annual ACM SIGPLAN-SIGACT Symposium on Principles of Programming Languages,,,55,,,,10.1145/1926385.1926394,,2011,,4,,,,Programming Languages and Systems Group,Yes,17,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Mechanical Verification of Refactorings,,,PEPM '08 Proceedings of the 2008 ACM SIGPLAN symposium on Partial evaluation and semantics-based program manipulation,,,51,,,,10.1145/1328408.1328417,,2008,,1,,,,Programming Languages and Systems Group,Yes,7,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Memristor Oscillators,,,International Journal of Bifurcation and Chaos,18,11,3183,,,1793-6551,10.1142/S0218127408022354,,2008,,1,,,,Future Computing Group,Yes,154,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Message-passing algorithms for the prediction of protein domain interactions from protein-protein interaction data,,,Bioinformatics,24,18,2064,,,1460-2059,10.1093/bioinformatics/btn366,,2008,,3,,,,Computational Intelligence Group,Yes,9,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Microstructure Dynamics and Agent-Based Financial Markets: Can Dinosaurs Return?,,,Advances in Complex Systems,15,supp02,1250060,,,1793-6802,10.1142/S0219525912500609,,2012,,2,,,,Future Computing Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Mobile Escape Analysis for occam-pi,,,Communicating Process Architectures 2009,67,,182,,,1383-7575,10.3233/978-1-60750-065-0-117,,2009,http://www.cs.kent.ac.uk/pubs/2009/2984,,,,,Programming Languages and Systems Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Modeling fimbriae mediated parasite-host interactions,,,Journal of Theoretical Biology,264,4,182,,,0022-5193,10.1016/j.jtbi.2010.03.037,,2010,http://www.cs.kent.ac.uk/pubs/2010/3010,1,,,,Computational Intelligence Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Modelling of brain consciousness based on collaborative adaptive filters,,,Neurocomputing,76,1,36,,,09252312,10.1016/j.neucom.2011.05.038,,2012,http://www.cs.kent.ac.uk/pubs/2012/3179,4,,,,Future Computing Group,Yes,2,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Modelling the Temperature Time-dependent Speed of Mean Reversion in the Context of Weather Derivatives Pricing,,,Applied Mathematical Finance,15,4,355,,,1350-486X,10.1080/13504860802006065,,2008,,1,,,,Future Computing Group,Yes,14,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Models of transcription factor binding: Sensitivity of activation functions to model assumptions,,,Journal of Theoretical Biology,257,3,419,,,0022-5193,10.1016/j.jtbi.2008.11.026,,2009,,2,,,,Computational Intelligence Group,Yes,27,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Modularity of Convergence and Strong Convergence in Infinitary Rewriting,,,Logical Methods in Computer Science,6,3,182,,,1860-5974,10.2168/LMCS-6(3:18)2010,,2010,http://www.cs.kent.ac.uk/pubs/2010/3104,,,,,Programming Languages and Systems Group,Yes,1,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Modularity of Convergence in Infinitary Rewriting,,,Rewriting Techniques and Applications,5595,,179,,,0302-9743,10.1007/978-3-642-02348-4_13,,2009,,,,,,Programming Languages and Systems Group,Yes,1,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Multicore scheduling for lightweight communicating processes,,,Science of Computer Programming,77,6,727,,,0167-6423,10.1016/j.scico.2011.04.006,,2012,http://www.cs.kent.ac.uk/pubs/2012/3210,2,,,,Programming Languages and Systems Group,Yes,0,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Multiple pheromone types and other extensions to the Ant-Miner classification rule discovery algorithm,,,Swarm Intelligence,5,3-4,149,,,1935-3820,10.1007/s11721-011-0057-9,,2011,,2,,,,Computational Intelligence Group,Yes,10,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,Multivariate Multiscale Entropy for Brain Consciousness Analysis,,,"Engineering in Medicine and Biology Society, EMBC, 2011 Annual International Conference of the IEEE",,,182,,,,10.1109/IEMBS.2011.6090185,,2011,http://www.cs.kent.ac.uk/pubs/2011/3183,3,,,,Future Computing Group,Yes,1,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Neurons are poised near the edge of chaos,,,International Journal of Bifurcation and Chaos,22,04,1250098,,,1793-6551,10.1142/S0218127412500988,,2012,,2,,,,Future Computing Group,Yes,5,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,On the Distinguishability of Distance-Bounded Permutations in Ordered Channels,,,IEEE Transactions on Information Forensics and Security,3,2,166,,,1556-6013,10.1109/TIFS.2008.920724,,2008,,3,,,,Security Group,Yes,2,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,On the investigation of hyper-heuristics on a financial forecasting problem,,,Annals of Mathematics and Artificial Intelligence,N/a,,N/a,N/a,,1573-7470,10.1007/s10472-012-9283-0,,2012,,2,,,,Future Computing Group,Yes,2,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Optimal parameter settings for information processing in gene regulatory networks,,,Biosystems,104,2-3,99,,,03032647,10.1016/j.biosystems.2011.01.006,,2011,,2,,,,Computational Intelligence Group,Yes,2,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,OPTIMIS: A holistic approach to cloud service provisioning,,,Future Generation Computer Systems,28,1,66,,,0167739X,10.1016/j.future.2011.05.022,,2012,,22,,,,Security Group,Yes,41,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,D,Ott: Effective tool support for the working semanticist,,,Journal of Functional Programming,20,01,71,,,1469-7653,10.1017/S0956796809990293,,2010,,6,,,,Programming Languages and Systems Group,Yes,21,
10007150,University of Kent,B,11,Computer Science and Informatics, ,,,E,PERMIS: a modular authorization infrastructure,,,Concurrency and Computation: Practice and Experience,20,11,1341,,,15320634,10.1002/cpe.1313,,2008,,5,,,,Security Group,Yes,34,
